batchtime,activetime,imsi,c360_subscription_identifier,msisdn,mcc,mnc,visitcc,visitndc,execution_id,partition_date
27-11-2020 01:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,27-11-2020
27-11-2020 07:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,27-11-2020
27-11-2020 03:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,27-11-2020
27-11-2020 04:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,27-11-2020
27-11-2020 06:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,27-11-2020
14-11-2020 08:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 09:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 03:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 04:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 10:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 05:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 14:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
14-11-2020 07:00,12-11-2020 17:44,UIf3JMuOsFis7Jvz463CYLnIyTXQjTD.d4rRiXG+R8dBXjKRfKKLZ6Hz.HpcWpOI,null,null,null,null,60,12,null,14-11-2020
06-11-2020 01:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 07:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 04:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 05:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 12:00,06-11-2020 11:35,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,06-11-2020
06-11-2020 12:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 10:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 09:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 13:00,06-11-2020 13:49,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,06-11-2020
06-11-2020 13:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 03:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 02:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 06:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 08:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
06-11-2020 11:00,06-11-2020 11:35,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,06-11-2020
06-11-2020 11:00,05-11-2020 18:02,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,06-11-2020
14-11-2020 15:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 16:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 16:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 06:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 06:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 02:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 02:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 03:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 03:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 00:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 00:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
13-11-2020 23:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
13-11-2020 23:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 12:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 12:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 01:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 01:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 13:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 13:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
14-11-2020 11:00,13-11-2020 23:19,GYtV8iRgft8vQw7pXsmISLNoFrrrqYYGAGjupathVvzMV79xvqBZ9xoMK1Q0eHvX,null,null,null,null,1,40547,null,14-11-2020
14-11-2020 11:00,10-11-2020 17:29,TQairz4v344kq.Qe2eIAljjjg12lYfc3WK43dp.PwV0wiS.wQrelB0eZHJ.PHUzR,null,null,null,null,62,811,null,14-11-2020
25-11-2020 10:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 11:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 12:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 03:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 04:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 06:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 07:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 16:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 01:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 13:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 14:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
04-11-2020 08:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,04-11-2020
04-11-2020 02:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,04-11-2020
04-11-2020 07:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,04-11-2020
03-11-2020 22:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,04-11-2020
13-11-2020 07:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 09:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 16:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 06:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 08:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 00:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 01:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 04:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 05:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 14:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 12:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 13:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 10:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 15:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 02:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
05-11-2020 22:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,06-11-2020
05-11-2020 23:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,06-11-2020
06-11-2020 00:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,06-11-2020
06-11-2020 14:00,05-11-2020 12:02,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,62,811,null,06-11-2020
26-11-2020 00:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 01:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 16:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 12:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 10:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 11:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 03:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
26-11-2020 02:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,26-11-2020
12-11-2020 00:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 08:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 13:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
11-11-2020 22:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
11-11-2020 23:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 09:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 04:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 14:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 15:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 02:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 10:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 06:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 07:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 05:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
12-11-2020 01:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,12-11-2020
02-11-2020 09:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 08:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 05:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 13:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 00:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
01-11-2020 23:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 14:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 15:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 01:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 02:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
01-11-2020 22:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 06:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 07:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 04:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
02-11-2020 11:00,31-10-2020 08:13,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,02-11-2020
12-11-2020 23:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 11:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
13-11-2020 03:00,10-11-2020 18:17,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,82,11,null,13-11-2020
25-11-2020 05:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 00:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
24-11-2020 22:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
24-11-2020 23:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 08:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
25-11-2020 02:00,22-11-2020 12:23,PWhxle8BXFZJFwzghSqt0nq8Nl0YtRaDErE8RLLAYYiBwcx8uzdIJ.t9DzeJzjKO,null,null,null,null,971,549,null,25-11-2020
